"Notes","State","State Code","Ten-Year Age Groups","Ten-Year Age Groups Code","Year","Year Code",Deaths,Population,Crude Rate
,"New York","36","45-54 years","45-54","2015","2015",86,2758889,3.1
,"New York","36","45-54 years","45-54","2016","2016",87,2706129,3.2
,"New York","36","45-54 years","45-54","2017","2017",76,2657210,2.9
,"New York","36","45-54 years","45-54","2018","2018",71,2555129,2.8
,"New York","36","45-54 years","45-54","2019","2019",78,2471804,3.2
,"New York","36","45-54 years","45-54","2020","2020",75,2403511,3.1
,"New York","36","55-64 years","55-64","2010","2010",74,2303668,3.2
,"New York","36","55-64 years","55-64","2011","2011",87,2389166,3.6
,"New York","36","55-64 years","55-64","2012","2012",98,2414879,4.1
,"New York","36","55-64 years","55-64","2013","2013",90,2457489,3.7
,"New York","36","55-64 years","55-64","2014","2014",99,2499610,4.0
,"New York","36","55-64 years","55-64","2015","2015",83,2544000,3.3
,"New York","36","55-64 years","55-64","2016","2016",94,2567707,3.7
,"New York","36","55-64 years","55-64","2017","2017",86,2600201,3.3
,"New York","36","55-64 years","55-64","2018","2018",89,2594621,3.4
,"New York","36","55-64 years","55-64","2019","2019",102,2597156,3.9
,"New York","36","55-64 years","55-64","2020","2020",75,2584696,2.9
,"New York","36","65-74 years","65-74","2010","2010",62,1360602,4.6
,"New York","36","65-74 years","65-74","2011","2011",51,1397227,3.7
,"New York","36","65-74 years","65-74","2012","2012",64,1481057,4.3
,"New York","36","65-74 years","65-74","2013","2013",55,1544122,3.6
,"New York","36","65-74 years","65-74","2014","2014",66,1601897,4.1
,"New York","36","65-74 years","65-74","2015","2015",63,1660048,3.8
,"New York","36","65-74 years","65-74","2016","2016",74,1713040,4.3
,"New York","36","65-74 years","65-74","2017","2017",54,1784948,3.0
,"New York","36","65-74 years","65-74","2018","2018",62,1809120,3.4
,"New York","36","65-74 years","65-74","2019","2019",64,1859922,3.4
,"New York","36","65-74 years","65-74","2020","2020",77,1912722,4.0
,"New York","36","75-84 years","75-84","2010","2010",43,866467,5.0
,"New York","36","75-84 years","75-84","2011","2011",50,862848,5.8
,"New York","36","75-84 years","75-84","2012","2012",47,862130,5.5
,"New York","36","75-84 years","75-84","2013","2013",47,864069,5.4
,"New York","36","75-84 years","75-84","2014","2014",27,867015,3.1
,"New York","36","75-84 years","75-84","2015","2015",31,870796,3.6
,"New York","36","75-84 years","75-84","2016","2016",52,881069,5.9
,"New York","36","75-84 years","75-84","2017","2017",43,920902,4.7
,"New York","36","75-84 years","75-84","2018","2018",46,948095,4.9
,"New York","36","75-84 years","75-84","2019","2019",44,976223,4.5
,"New York","36","75-84 years","75-84","2020","2020",41,996328,4.1
,"New York","36","85+ years","85+","2010","2010",13,390874,Unreliable
,"New York","36","85+ years","85+","2011","2011",15,404619,Unreliable
,"New York","36","85+ years","85+","2012","2012",17,414385,Unreliable
,"New York","36","85+ years","85+","2013","2013",16,424290,Unreliable
,"New York","36","85+ years","85+","2014","2014",21,429182,4.9
,"New York","36","85+ years","85+","2015","2015",17,433471,Unreliable
,"New York","36","85+ years","85+","2016","2016",17,438400,Unreliable
,"New York","36","85+ years","85+","2017","2017",25,456343,5.5
,"New York","36","85+ years","85+","2018","2018",22,456319,4.8
,"New York","36","85+ years","85+","2019","2019",26,460001,5.7
,"New York","36","85+ years","85+","2020","2020",37,460519,8.0
,"North Carolina","37","5-14 years","5-14","2017","2017",10,1291712,Unreliable
,"North Carolina","37","5-14 years","5-14","2020","2020",12,1298869,Unreliable
,"North Carolina","37","15-24 years","15-24","2010","2010",83,1321164,6.3
,"North Carolina","37","15-24 years","15-24","2011","2011",80,1332002,6.0
,"North Carolina","37","15-24 years","15-24","2012","2012",74,1347888,5.5
,"North Carolina","37","15-24 years","15-24","2013","2013",71,1363129,5.2
,"North Carolina","37","15-24 years","15-24","2014","2014",84,1371202,6.1
,"North Carolina","37","15-24 years","15-24","2015","2015",80,1380294,5.8
,"North Carolina","37","15-24 years","15-24","2016","2016",97,1365771,7.1
,"North Carolina","37","15-24 years","15-24","2017","2017",81,1373437,5.9
,"North Carolina","37","15-24 years","15-24","2018","2018",105,1382049,7.6
,"North Carolina","37","15-24 years","15-24","2019","2019",87,1387060,6.3
,"North Carolina","37","15-24 years","15-24","2020","2020",123,1396189,8.8
,"North Carolina","37","25-34 years","25-34","2010","2010",93,1246593,7.5
,"North Carolina","37","25-34 years","25-34","2011","2011",104,1262635,8.2
,"North Carolina","37","25-34 years","25-34","2012","2012",92,1267434,7.3
,"North Carolina","37","25-34 years","25-34","2013","2013",100,1274545,7.8
,"North Carolina","37","25-34 years","25-34","2014","2014",89,1292250,6.9
,"North Carolina","37","25-34 years","25-34","2015","2015",97,1308587,7.4
,"North Carolina","37","25-34 years","25-34","2016","2016",98,1335454,7.3
,"North Carolina","37","25-34 years","25-34","2017","2017",129,1370247,9.4
,"North Carolina","37","25-34 years","25-34","2018","2018",121,1393148,8.7
,"North Carolina","37","25-34 years","25-34","2019","2019",115,1416069,8.1
,"North Carolina","37","25-34 years","25-34","2020","2020",131,1436825,9.1
,"North Carolina","37","35-44 years","35-44","2010","2010",112,1327151,8.4
,"North Carolina","37","35-44 years","35-44","2011","2011",104,1316460,7.9
,"North Carolina","37","35-44 years","35-44","2012","2012",81,1312404,6.2
,"North Carolina","37","35-44 years","35-44","2013","2013",105,1308964,8.0
,"North Carolina","37","35-44 years","35-44","2014","2014",121,1302758,9.3
,"North Carolina","37","35-44 years","35-44","2015","2015",96,1295812,7.4
,"North Carolina","37","35-44 years","35-44","2016","2016",123,1290237,9.5
,"North Carolina","37","35-44 years","35-44","2017","2017",114,1290678,8.8
,"North Carolina","37","35-44 years","35-44","2018","2018",110,1295905,8.5
,"North Carolina","37","35-44 years","35-44","2019","2019",111,1303427,8.5
,"North Carolina","37","35-44 years","35-44","2020","2020",116,1316575,8.8
,"North Carolina","37","45-54 years","45-54","2010","2010",154,1368646,11.3
,"North Carolina","37","45-54 years","45-54","2011","2011",152,1369699,11.1
,"North Carolina","37","45-54 years","45-54","2012","2012",167,1366362,12.2
,"North Carolina","37","45-54 years","45-54","2013","2013",177,1366545,13.0
,"North Carolina","37","45-54 years","45-54","2014","2014",116,1367565,8.5
,"North Carolina","37","45-54 years","45-54","2015","2015",151,1372414,11.0
,"North Carolina","37","45-54 years","45-54","2016","2016",127,1385750,9.2
,"North Carolina","37","45-54 years","45-54","2017","2017",136,1385509,9.8
,"North Carolina","37","45-54 years","45-54","2018","2018",144,1377840,10.5
,"North Carolina","37","45-54 years","45-54","2019","2019",122,1364067,8.9
,"North Carolina","37","45-54 years","45-54","2020","2020",140,1356917,10.3
,"North Carolina","37","55-64 years","55-64","2010","2010",114,1138761,10.0
,"North Carolina","37","55-64 years","55-64","2011","2011",107,1187466,9.0
,"North Carolina","37","55-64 years","55-64","2012","2012",123,1199314,10.3
,"North Carolina","37","55-64 years","55-64","2013","2013",146,1219917,12.0
,"North Carolina","37","55-64 years","55-64","2014","2014",143,1242592,11.5
,"North Carolina","37","55-64 years","55-64","2015","2015",151,1270500,11.9
,"North Carolina","37","55-64 years","55-64","2016","2016",145,1300928,11.1
,"North Carolina","37","55-64 years","55-64","2017","2017",136,1321678,10.3
,"North Carolina","37","55-64 years","55-64","2018","2018",165,1342983,12.3
,"North Carolina","37","55-64 years","55-64","2019","2019",136,1362125,10.0
,"North Carolina","37","55-64 years","55-64","2020","2020",148,1374085,10.8
,"North Carolina","37","65-74 years","65-74","2010","2010",82,697567,11.8
,"North Carolina","37","65-74 years","65-74","2011","2011",103,726650,14.2
,"North Carolina","37","65-74 years","65-74","2012","2012",90,782121,11.5
,"North Carolina","37","65-74 years","65-74","2013","2013",91,826883,11.0
,"North Carolina","37","65-74 years","65-74","2014","2014",126,867783,14.5
,"North Carolina","37","65-74 years","65-74","2015","2015",107,905426,11.8
,"North Carolina","37","65-74 years","65-74","2016","2016",103,941813,10.9
,"North Carolina","37","65-74 years","65-74","2017","2017",115,981481,11.7
,"North Carolina","37","65-74 years","65-74","2018","2018",116,1010458,11.5
,"North Carolina","37","65-74 years","65-74","2019","2019",108,1046508,10.3
,"North Carolina","37","65-74 years","65-74","2020","2020",103,1084482,9.5
,"North Carolina","37","75-84 years","75-84","2010","2010",51,389051,13.1
,"North Carolina","37","75-84 years","75-84","2011","2011",53,398403,13.3
,"North Carolina","37","75-84 years","75-84","2012","2012",51,405876,12.6
,"North Carolina","37","75-84 years","75-84","2013","2013",58,414665,14.0
,"North Carolina","37","75-84 years","75-84","2014","2014",53,425197,12.5
,"North Carolina","37","75-84 years","75-84","2015","2015",63,436354,14.4
,"North Carolina","37","75-84 years","75-84","2016","2016",66,449842,14.7
,"North Carolina","37","75-84 years","75-84","2017","2017",85,467019,18.2
,"North Carolina","37","75-84 years","75-84","2018","2018",80,493058,16.2
,"North Carolina","37","75-84 years","75-84","2019","2019",64,515192,12.4
,"North Carolina","37","75-84 years","75-84","2020","2020",80,535819,14.9
,"North Carolina","37","85+ years","85+","2010","2010",18,147461,Unreliable
,"North Carolina","37","85+ years","85+","2011","2011",22,153733,14.3
,"North Carolina","37","85+ years","85+","2012","2012",27,159872,16.9
,"North Carolina","37","85+ years","85+","2013","2013",18,165551,Unreliable
,"North Carolina","37","85+ years","85+","2014","2014",23,170382,13.5
,"North Carolina","37","85+ years","85+","2015","2015",36,175044,20.6
,"North Carolina","37","85+ years","85+","2016","2016",23,177810,12.9
,"North Carolina","37","85+ years","85+","2017","2017",34,181945,18.7
,"North Carolina","37","85+ years","85+","2018","2018",24,185749,12.9
,"North Carolina","37","85+ years","85+","2019","2019",30,189394,15.8
,"North Carolina","37","85+ years","85+","2020","2020",26,194241,13.4
,"North Dakota","38","15-24 years","15-24","2010","2010",12,106430,Unreliable
,"North Dakota","38","15-24 years","15-24","2012","2012",10,112361,Unreliable
,"North Dakota","38","15-24 years","15-24","2013","2013",21,118420,17.7
,"North Dakota","38","15-24 years","15-24","2014","2014",21,120035,17.5
,"North Dakota","38","15-24 years","15-24","2016","2016",11,116920,Unreliable
,"North Dakota","38","15-24 years","15-24","2017","2017",17,112258,Unreliable
,"North Dakota","38","15-24 years","15-24","2018","2018",11,110861,Unreliable
,"North Dakota","38","15-24 years","15-24","2020","2020",12,110517,Unreliable
,"North Dakota","38","25-34 years","25-34","2012","2012",11,98947,Unreliable
,"North Dakota","38","25-34 years","25-34","2013","2013",13,103916,Unreliable
,"North Dakota","38","25-34 years","25-34","2014","2014",10,107968,Unreliable
,"North Dakota","38","25-34 years","25-34","2015","2015",18,112922,Unreliable
,"North Dakota","38","25-34 years","25-34","2016","2016",12,113553,Unreliable
,"North Dakota","38","25-34 years","25-34","2017","2017",30,114253,26.3
,"North Dakota","38","25-34 years","25-34","2018","2018",19,114800,Unreliable
,"North Dakota","38","25-34 years","25-34","2019","2019",18,114571,Unreliable
,"North Dakota","38","25-34 years","25-34","2020","2020",15,113311,Unreliable
,"North Dakota","38","35-44 years","35-44","2010","2010",11,75262,Unreliable
,"North Dakota","38","35-44 years","35-44","2012","2012",12,76915,Unreliable
,"North Dakota","38","35-44 years","35-44","2013","2013",13,79835,Unreliable
,"North Dakota","38","35-44 years","35-44","2014","2014",11,82076,Unreliable
,"North Dakota","38","35-44 years","35-44","2015","2015",14,84869,Unreliable
,"North Dakota","38","35-44 years","35-44","2016","2016",11,86414,Unreliable
,"North Dakota","38","35-44 years","35-44","2018","2018",10,90402,Unreliable
,"North Dakota","38","35-44 years","35-44","2020","2020",15,94889,Unreliable
,"North Dakota","38","45-54 years","45-54","2011","2011",14,94609,Unreliable
,"North Dakota","38","45-54 years","45-54","2012","2012",15,93151,Unreliable
,"North Dakota","38","45-54 years","45-54","2014","2014",15,89729,Unreliable
,"North Dakota","38","45-54 years","45-54","2015","2015",14,88268,Unreliable
,"North Dakota","38","45-54 years","45-54","2016","2016",13,85555,Unreliable
,"North Dakota","38","45-54 years","45-54","2017","2017",20,82294,24.3
,"North Dakota","38","45-54 years","45-54","2018","2018",13,80005,Unreliable
,"North Dakota","38","45-54 years","45-54","2019","2019",15,78199,Unreliable
,"North Dakota","38","45-54 years","45-54","2020","2020",12,77161,Unreliable
,"North Dakota","38","55-64 years","55-64","2011","2011",11,86016,Unreliable
,"North Dakota","38","55-64 years","55-64","2013","2013",15,90186,Unreliable
,"North Dakota","38","55-64 years","55-64","2014","2014",19,92232,Unreliable
,"North Dakota","38","55-64 years","55-64","2015","2015",11,94184,Unreliable
,"North Dakota","38","55-64 years","55-64","2016","2016",17,95008,Unreliable
,"North Dakota","38","55-64 years","55-64","2017","2017",11,95281,Unreliable
,"North Dakota","38","55-64 years","55-64","2018","2018",13,94823,Unreliable
,"North Dakota","38","55-64 years","55-64","2019","2019",13,93878,Unreliable
,"North Dakota","38","55-64 years","55-64","2020","2020",10,92049,Unreliable
,"Ohio","39","5-14 years","5-14","2018","2018",12,1445935,Unreliable
,"Ohio","39","5-14 years","5-14","2020","2020",12,1438483,Unreliable
,"Ohio","39","15-24 years","15-24","2010","2010",82,1586798,5.2
,"Ohio","39","15-24 years","15-24","2011","2011",87,1578593,5.5
,"Ohio","39","15-24 years","15-24","2012","2012",74,1575325,4.7
,"Ohio","39","15-24 years","15-24","2013","2013",66,1573297,4.2
,"Ohio","39","15-24 years","15-24","2014","2014",78,1563165,5.0
,"Ohio","39","15-24 years","15-24","2015","2015",107,1551979,6.9
,"Ohio","39","15-24 years","15-24","2016","2016",111,1539256,7.2
,"Ohio","39","15-24 years","15-24","2017","2017",123,1532866,8.0
,"Ohio","39","15-24 years","15-24","2018","2018",127,1520799,8.4
,"Ohio","39","15-24 years","15-24","2019","2019",124,1507223,8.2
,"Ohio","39","15-24 years","15-24","2020","2020",116,1493334,7.8
,"Ohio","39","25-34 years","25-34","2010","2010",108,1409959,7.7
,"Ohio","39","25-34 years","25-34","2011","2011",104,1425846,7.3
,"Ohio","39","25-34 years","25-34","2012","2012",95,1434514,6.6
,"Ohio","39","25-34 years","25-34","2013","2013",115,1452141,7.9
,"Ohio","39","25-34 years","25-34","2014","2014",94,1470692,6.4
,"Ohio","39","25-34 years","25-34","2015","2015",137,1486970,9.2
,"Ohio","39","25-34 years","25-34","2016","2016",141,1506910,9.4
,"Ohio","39","25-34 years","25-34","2017","2017",125,1523761,8.2
,"Ohio","39","25-34 years","25-34","2018","2018",118,1545280,7.6
,"Ohio","39","25-34 years","25-34","2019","2019",122,1554378,7.8
,"Ohio","39","25-34 years","25-34","2020","2020",147,1561808,9.4
,"Ohio","39","35-44 years","35-44","2010","2010",121,1479831,8.2
,"Ohio","39","35-44 years","35-44","2011","2011",99,1447885,6.8
,"Ohio","39","35-44 years","35-44","2012","2012",111,1428101,7.8
,"Ohio","39","35-44 years","35-44","2013","2013",126,1416905,8.9
,"Ohio","39","35-44 years","35-44","2014","2014",106,1407057,7.5
,"Ohio","39","35-44 years","35-44","2015","2015",115,1397157,8.2
,"Ohio","39","35-44 years","35-44","2016","2016",108,1380120,7.8
,"Ohio","39","35-44 years","35-44","2017","2017",130,1381218,9.4
,"Ohio","39","35-44 years","35-44","2018","2018",137,1391192,9.8
,"Ohio","39","35-44 years","35-44","2019","2019",128,1397808,9.2
,"Ohio","39","35-44 years","35-44","2020","2020",105,1410659,7.4
,"Ohio","39","45-54 years","45-54","2010","2010",144,1742191,8.3
,"Ohio","39","45-54 years","45-54","2011","2011",155,1710977,9.1
,"Ohio","39","45-54 years","45-54","2012","2012",158,1674522,9.4
,"Ohio","39","45-54 years","45-54","2013","2013",140,1634933,8.6
,"Ohio","39","45-54 years","45-54","2014","2014",113,1602965,7.0
,"Ohio","39","45-54 years","45-54","2015","2015",145,1577105,9.2
,"Ohio","39","45-54 years","45-54","2016","2016",152,1547688,9.8
,"Ohio","39","45-54 years","45-54","2017","2017",150,1519416,9.9
,"Ohio","39","45-54 years","45-54","2018","2018",132,1484877,8.9
,"Ohio","39","45-54 years","45-54","2019","2019",152,1447581,10.5
,"Ohio","39","45-54 years","45-54","2020","2020",131,1419979,9.2
,"Ohio","39","55-64 years","55-64","2010","2010",109,1452266,7.5
,"Ohio","39","55-64 years","55-64","2011","2011",135,1515607,8.9
,"Ohio","39","55-64 years","55-64","2012","2012",145,1529618,9.5
,"Ohio","39","55-64 years","55-64","2013","2013",155,1555900,10.0
,"Ohio","39","55-64 years","55-64","2014","2014",128,1576266,8.1
,"Ohio","39","55-64 years","55-64","2015","2015",144,1595430,9.0
,"Ohio","39","55-64 years","55-64","2016","2016",188,1605369,11.7
,"Ohio","39","55-64 years","55-64","2017","2017",158,1612275,9.8
,"Ohio","39","55-64 years","55-64","2018","2018",191,1611548,11.9
,"Ohio","39","55-64 years","55-64","2019","2019",169,1604683,10.5
,"Ohio","39","55-64 years","55-64","2020","2020",146,1586958,9.2
,"Ohio","39","65-74 years","65-74","2010","2010",79,850234,9.3
,"Ohio","39","65-74 years","65-74","2011","2011",75,869272,8.6
,"Ohio","39","65-74 years","65-74","2012","2012",83,923870,9.0
